Spot price,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
25.51,-0.7071067811865477,0.7071067811865474,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
24.26,-0.5000000000000004,0.8660254037844384,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
15.16,-0.2588190451025216,0.965925826289068,0.2079116908177593,-0.9781476007338056,0.5,0.8660254037844387
17.54,0.0,1.0,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
7.65,0.25881904510252074,0.9659258262890684,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
3.11,0.5,0.8660254037844387,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
4.6,0.7071067811865476,0.7071067811865476,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
9.23,0.8660254037844386,0.5000000000000001,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
18.88,0.9659258262890684,0.25881904510252074,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
26.86,1.0,6.123233995736766e-17,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
36.44,0.9659258262890684,-0.25881904510252063,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
37.42,0.8660254037844387,-0.4999999999999998,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
34.5,0.7071067811865476,-0.7071067811865475,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
27.29,0.5,-0.8660254037844387,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
26.89,0.258819045102521,-0.9659258262890682,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
26.94,1.2246467991473532e-16,-1.0,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
27.01,-0.2588190451025208,-0.9659258262890684,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
27.14,-0.4999999999999997,-0.8660254037844388,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
31.55,-0.7071067811865471,-0.7071067811865479,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
31.37,-0.8660254037844385,-0.5000000000000004,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
37.25,-0.9659258262890684,-0.25881904510252063,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
36.51,-1.0,-1.8369701987210294e-16,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
36.34,-0.9659258262890684,0.2588190451025203,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
34.68,-0.8660254037844386,0.5000000000000001,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
30.81,-0.7071067811865477,0.7071067811865474,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
34.23,-0.5000000000000004,0.8660254037844384,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
31.35,-0.2588190451025216,0.965925826289068,5.665538897647981e-16,-1.0,0.5,0.8660254037844387
29.45,0.0,1.0,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
30.61,0.25881904510252074,0.9659258262890684,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
30.33,0.5,0.8660254037844387,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
29.66,0.7071067811865476,0.7071067811865476,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
30.56,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
31.98,0.9659258262890684,0.25881904510252074,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
39.53,1.0,6.123233995736766e-17,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
45.59,0.9659258262890684,-0.25881904510252063,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
52.4,0.8660254037844387,-0.4999999999999998,-0.20791169081775907,-0.9781476007338056,0.5,0.8660254037844387
